mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
91.1316,173.843,65.8193,21.0211,30.0012,37.7069,7.028,8.12012,23.3065,27.8086,30.8172,1.10301,51.5434,-0.44284,1,13,29.7481,-0.899112,42.6047,-2.87636,-1,13,29.2032,-2.37968,159.071,1.65316,-1,11,0.072029
138.349,91.8523,64.2319,21.8002,64.9439,73.6766,21.8762,76.3139,5.65174,37.84,66.8638,-0.662068,82.0614,-2.08567,1,13,45.1969,-2.07088,182.095,1.09971,-1,11,42.7181,-1.13338,73.2205,2.25444,-1,13,0.0815583
62.3007,55.6616,13.6876,136.618,111.902,90.407,24.1101,74.9095,48.7007,31.5931,84.7047,1.66028,230.857,1.94665,1,11,56.2741,2.39236,310.37,1.43721,-1,11,35.0779,2.30352,177.305,1.14115,-1,11,0.108999
87.6562,141.554,125.156,13.1057,68.6074,21.5006,23.0186,50.9015,41.1737,23.6154,50.4931,-1.98909,187.979,-0.0147574,-1,11,37.9339,-1.85205,123.85,-3.07076,1,11,20.0511,1.07795,32.8735,0.507097,-1,13,-0.0643365
79.6893,34.1408,22.6861,202.53,159.703,114.783,8.15158,63.106,47.8522,32.8582,125.417,1.84261,405.814,-0.705383,-1,13,82.5348,1.22141,152.144,-1.17335,1,13,34.3235,1.33058,69.4633,-0.758382,1,11,0.0238761
90.5869,83.6276,52.6084,17.3844,54.8499,17.9136,4.4963,25.5437,12.3893,12.9033,40.8683,-1.35903,84.7882,1.76899,-1,11,31.514,0.100968,31.6747,-0.961404,1,11,20.1223,0.895871,28.7519,2.73632,1,11,0.0704264
91.133,77.8121,57.6044,44.1106,63.4265,33.6354,29.0125,76.6221,47.9284,8.05295,65.4389,2.25291,314.778,1.27507,-1,11,35.6866,2.15029,155.305,-1.17918,1,11,23.0757,1.09927,38.4801,3.11115,1,13,0.0747547
35.9965,52.5697,59.3882,58.1173,34.7134,6.58512,43.6907,69.8309,75.5534,7.28418,35.2552,1.7039,100.077,0.953157,1,13,32.8449,1.87931,110.058,2.05053,-1,11,26.5493,2.09994,110.022,-1.02565,-1,13,0.0598708
162.843,51.893,90.0254,55.0071,120.644,47.8723,50.3723,28.4585,106.401,30.9891,98.035,1.99985,368.772,0.556192,1,11,72.7424,1.76996,219.716,3.11096,1,13,25.0294,1.10432,41.9068,0.060855,-1,13,0.129656
64.4122,20.2729,54.2357,39.4894,71.5631,19.2971,33.6511,69.7466,0.146178,54.6188,46.804,-1.84191,151.343,-0.727422,1,11,28.1774,-1.58703,71.764,-2.86904,-1,11,25.356,-2.35959,135.415,-0.457745,-1,11,-0.0507793
90.6816,182.656,62.0333,59.8688,68.119,37.2128,50.9524,38.3838,67.2793,49.7978,81.328,0.786506,107.806,1.94442,-1,11,22.7696,0.0773083,22.8377,-1.48767,1,11,20.2224,-2.14649,87.6808,-0.436641,-1,11,0.0408556
100.632,90.9545,39.9266,36.6843,73.6544,39.5981,62.3099,123.774,17.0073,62.9771,61.4912,-0.593901,72.6583,2.6754,-1,11,29.8448,-1.82138,94.6402,-0.902756,-1,13,24.0626,-2.41003,135.041,-2.40506,1,11,-0.0726668
80.7797,84.4752,80.0817,77.7347,63.3175,14.7859,1.85402,22.9449,10.411,8.24107,71.0943,-1.23655,132.737,0.569957,-1,11,31.8567,-0.334964,33.6607,-1.00671,1,11,29.8645,-1.8944,101.524,2.61447,-1,13,-0.0769291
90.3654,76.8493,31.899,33.8014,49.5731,49.0736,42.3127,104.731,3.64653,19.9581,64.815,-1.83545,208.3,-3.12096,-1,13,31.4695,-1.97127,115.164,0.14321,1,13,21.3869,-1.03666,33.9454,-0.633029,-1,11,0.0437651
91.7508,77.2693,80.5631,83.7207,41.4469,26.071,43.7136,104.076,62.1004,12.2136,62.0704,1.00324,96.0163,2.52763,-1,11,25.2229,-0.919633,36.662,1.8923,1,11,24.7221,1.3202,49.5832,-0.151081,-1,11,-0.020609
94.3091,29.5619,82.9122,15.4708,78.8967,14.9898,30.108,47.0945,48.7428,52.2205,49.7833,-1.48458,115.49,-2.60407,1,13,39.1311,-2.25896,189.348,0.282631,-1,13,33.133,-1.11856,56.114,3.04035,1,11,0.080013
771.711,189.462,82.2227,130.912,292.149,256.17,35.2633,109.62,169.415,61.3164,309.583,1.55737,767.303,0.396036,1,11,231.405,-0.284519,240.835,-3.14043,-1,13,27.1301,0.623605,32.5786,2.69878,1,13,0.070328
162.566,74.7104,64.7397,79.2016,123.685,41.4382,118.263,229.426,4.62449,95.7833,119.349,0.119665,120.204,0.513081,1,11,48.3034,0.985013,73.6937,-2.16328,-1,13,24.7791,0.30948,25.9752,2.00943,-1,11,0.100277
91.7414,217.342,186.878,21.9611,26.4811,65.7929,31.0311,78.6469,27.2209,6.0723,51.1562,1.34329,104.682,0.0301749,1,11,43.1694,1.31762,86.3881,-2.67258,-1,11,24.9391,-2.21229,115.295,3.06728,-1,11,0.0655554
89.1396,82.3157,77.7856,131.137,86.521,35.4399,4.77013,38.3755,32.3901,0.175909,96.7583,-0.094868,97.194,-2.19058,-1,11,55.419,-0.694247,69.3195,-1.08002,1,11,20.3868,0.42196,22.2291,1.90193,1,13,0.0654255
92.4734,123.072,70.9263,162.509,115.236,69.8876,18.6654,40.0974,44.7593,5.24834,101.178,-0.540026,116.294,1.48719,-1,11,65.0709,0.470923,72.4206,1.05159,1,11,28.9584,1.20878,52.8196,2.67243,-1,11,0.0539685
82.2687,54.0403,75.9162,35.6969,74.5257,10.5491,12.1721,44.9596,4.33029,35.7315,52.5172,1.82799,167.586,-0.719724,1,13,37.0881,1.91048,128.034,-3.11471,-1,13,26.5631,0.637793,32.1514,0.00414769,-1,11,0.0342257
70.9205,44.7746,26.2613,69.9836,54.7052,46.1479,20.4919,21.3914,3.67782,10.717,44.5607,0.112932,44.8453,1.70669,-1,13,28.2119,1.81812,89.1865,1.13622,1,13,20.6651,0.98344,31.4901,0.456245,1,11,-0.0901998
252.638,84.8214,96.3038,35.1721,38.3302,54.4578,26.9382,62.0104,30.0849,34.9068,62.8334,-1.18618,112.47,-0.691399,1,11,30.957,2.24439,147.676,2.11153,1,13,24.5682,-0.392394,26.484,2.50698,-1,11,0.078639
241.465,92.4333,89.1559,28.962,39.757,62.5668,39.6573,97.8323,21.1347,4.95616,64.6429,-1.44231,144.375,1.85771,-1,13,35.768,1.70081,101.24,-1.2372,1,11,28.1867,-0.561575,32.7495,-1.65762,1,13,0.059754
91.8832,72.0289,25.1143,30.4998,39.6033,50.5902,20.4276,23.2076,44.5967,42.9515,58.8801,-0.922205,85.7434,0.632813,-1,13,31.6085,-0.144195,31.9378,-2.19089,1,13,22.8761,-0.690813,28.5554,-2.96214,-1,13,-0.0453098
91.9106,88.0908,27.8909,50.4123,41.5454,68.2288,14.62,60.2384,21.0489,9.7091,62.113,1.45863,140.768,3.07898,1,13,42.2223,1.26071,80.463,0.876003,-1,13,27.2171,0.5467,31.387,0.492835,1,13,0.0366192
91.2638,45.0314,117.406,58.4287,71.2405,34.4758,22.1755,22.5045,45.225,11.0448,48.7194,0.678551,60.3724,-0.448107,1,11,29.0343,-1.08908,48.0238,-1.94909,-1,11,22.841,1.92991,80.3323,-0.245119,-1,13,0.0937298
91.3006,68.8889,83.5716,28.1183,47.0184,41.9577,58.7251,84.9702,82.9392,0.576648,48.0358,1.19429,86.5634,-3.06534,-1,11,44.2169,1.72646,128.199,0.690319,1,11,20.6619,-0.193036,21.0483,-1.2276,1,13,0.0697501
72.3531,30.3788,41.385,39.9873,59.6233,53.1862,29.4115,1.79161,50.7375,22.1618,33.307,-2.46279,196.89,1.6014,1,13,32.9821,-1.08432,54.3472,-0.245146,-1,13,30.2071,-1.81031,94.7891,0.896846,-1,11,0.0844113
291.527,93.458,75.4497,42.9017,84.8427,35.965,22.2677,63.3151,11.4672,30.4569,62.4785,1.99189,233.226,2.26337,1,11,30.9109,-1.75573,92.1213,-1.55199,1,13,26.5137,0.0916164,26.6251,2.93585,-1,11,-0.078817
74.4077,0.166137,49.9368,29.9842,77.9015,8.75437,14.4473,42.8194,29.7133,28.7261,53.7125,-0.950732,79.8722,1.16026,1,13,26.5075,-0.93751,39.0354,-1.64564,-1,13,24.189,-0.953602,36.0463,1.161,1,11,0.0655722
49.6908,67.5666,37.0462,60.4049,32.724,62.6586,15.0037,33.2442,47.3165,41.1009,40.187,-0.932125,58.9466,0.397728,1,11,38.03,-0.933797,55.8511,-0.979667,-1,13,30.4894,-1.64048,81.5824,-1.81831,1,13,0.0534647
100.827,77.5356,44.0384,40.2416,45.465,56.3795,23.1478,52.1585,59.9775,22.5177,62.2404,1.63251,165.315,-0.917842,-1,13,46.0395,1.77809,140.133,1.52126,1,13,22.1515,2.44319,128.441,2.80968,1,11,0.0379681
94.5474,112.039,79.2159,84.959,27.7062,15.3412,49.2329,96.1268,91.3803,10.2271,48.4049,0.191404,49.2943,-0.671068,-1,11,45.5183,1.82741,145.172,0.210286,1,11,35.1082,1.90594,120.674,3.06905,-1,13,0.0777487
92.6169,150.93,135.288,178.337,93.883,17.505,44.7523,148.475,97.651,9.96641,126.523,-0.68348,157.243,0.0380413,-1,11,53.298,-1.72773,154.712,-0.243641,1,11,41.6207,0.0912177,41.794,2.62018,1,11,0.0956625
71.5238,26.3234,49.6813,16.5027,55.2771,35.4264,44.9414,4.14765,79.9645,26.1767,36.7053,-1.75539,109.355,-0.191271,-1,13,36.6914,-1.7808,111.965,2.49676,1,13,22.4113,-2.3038,113.312,0.556757,1,11,-0.0463332
92.8177,97.7317,29.8659,39.8324,46.1816,47.7972,20.0473,42.1724,32.8968,41.6395,65.11,0.075442,65.2954,3.12621,1,11,29.4321,0.86665,41.1944,-0.422794,-1,11,24.4262,1.47655,56.2565,0.539695,1,13,0.000184153
96.7999,24.5627,49.5196,74.3435,105.473,35.4457,20.6165,8.63192,42.0958,4.16257,80.7335,-0.484662,90.4027,-0.532156,-1,13,36.0748,-1.12934,61.6314,1.44312,1,13,24.7461,-1.02684,38.9796,-0.504732,-1,11,0.041849
84.1982,135.537,68.7265,49.5722,71.6491,59.8861,5.46785,36.1798,13.6771,20.3198,59.9309,-0.0336493,59.9648,-2.96394,1,11,34.1619,-0.607652,40.6654,-0.796302,-1,11,30.3997,-2.36826,163.739,-1.5635,1,11,0.0336101
89.3863,67.6396,64.9804,40.0311,30.5836,42.5237,15.7454,37.5294,43.347,21.6208,49.4227,1.1229,83.9963,1.5787,-1,13,32.0766,2.39877,178.032,-0.622515,1,13,22.7512,0.610825,27.1294,-2.01301,1,13,-0.0733527
93.3046,142.541,229.918,1.05579,16.3535,64.7845,28.276,51.0263,45.0194,36.6027,40.4275,-0.919276,58.7469,1.18809,-1,13,40.4013,-2.01691,154.497,-1.97962,1,13,24.4352,1.99987,91.9188,-2.06232,1,11,0.0233457
88.3589,126.966,74.4714,39.4641,41.8058,52.9577,8.05969,43.6262,16.1419,6.21118,65.5861,-0.0839593,65.8174,1.85655,-1,11,31.0756,-0.18596,31.6144,-1.7123,1,11,24.5373,1.98667,91.1362,-1.08732,-1,13,0.0119541
78.7355,22.9142,43.4682,126.695,101.409,72.9677,21.179,54.9484,68.995,23.9997,80.5064,0.04595,80.5914,2.51269,1,11,63.427,0.587408,74.688,-2.77392,-1,11,21.4777,0.527123,24.5313,2.25189,-1,11,0.0176299
91.9673,42.5461,75.8332,92.2495,96.4059,33.1156,22.376,64.8729,13.9089,52.2469,73.6161,-2.0607,293.685,3.02507,-1,13,45.0618,-1.15922,78.8846,1.61474,1,13,31.647,-1.95946,114.506,-2.35179,-1,13,0.0349626
93.8829,82.5087,58.6495,87.9176,47.2547,27.0282,31.9033,84.8026,71.2128,0.365932,62.4714,0.784308,82.691,-0.00115413,1,11,42.9869,-0.538133,49.3627,-1.1946,-1,11,21.3998,-0.374753,22.9204,2.48988,-1,13,0.0808266
99.9086,87.1309,10.6386,43.504,48.0333,58.291,40.7408,107.049,2.23961,9.35851,72.6565,-1.93618,257.077,-1.59393,-1,13,34.4985,-1.54322,84.4061,1.12724,1,13,24.7012,-1.4568,55.8891,1.48307,1,13,0.060858
87.9632,132.849,52.7403,49.8475,36.2588,34.2622,17.7654,61.5094,27.8392,10.8763,53.5556,-0.431158,58.6112,2.3024,1,11,29.0621,0.936895,42.7777,0.326079,-1,11,26.7804,1.93234,94.4072,-1.49656,-1,13,0.0365955
0.153478,69.4071,44.0943,75.4194,33.2573,3.58863,33.119,84.3168,53.5531,2.34196,53.7394,-1.73007,156.337,-1.65267,1,13,21.68,-1.73214,63.1933,-1.6511,1,11,20.9358,-1.18167,37.3349,1.32553,-1,13,0.0219899
95.2685,108.306,106.363,85.5194,51.7054,51.3862,10.4266,43.1701,48.8265,8.66946,67.5624,-0.86362,94.3632,1.1092,-1,11,59.926,-1.04688,95.8749,2.7842,1,11,22.8105,0.907336,32.8622,-1.3601,-1,13,0.0837859
93.0873,39.2799,36.5335,51.5689,73.605,51.3797,35.0927,27.7857,45.4632,3.92064,54.2775,-2.45163,317.343,-2.93244,-1,11,37.5899,-1.32332,75.5954,-0.932011,1,11,24.3772,-1.70431,69.2253,-2.15036,-1,13,0.0385944
69.7445,60.0671,11.3168,20.1794,18.6062,53.0741,14.9447,43.9496,8.51802,13.844,40.1104,2.08075,163.155,0.891961,1,13,32.1908,2.26509,156.703,-1.72718,-1,11,21.8938,2.43233,125.596,-2.12172,-1,13,0.0443955
112.221,261.492,117.049,24.8635,24.3717,63.1489,12.4775,45.7982,26.4732,5.96929,46.7461,-2.11819,197.182,0.00924315,-1,11,44.1739,-0.694084,55.2485,2.59967,1,11,24.6633,1.93157,86.8801,-2.82748,-1,13,-0.111449
88.2337,82.231,45.0949,43.1171,37.6334,11.8242,37.5453,53.157,60.9803,10.9723,39.0547,0.731854,49.9891,-2.45034,1,13,24.8357,-1.29669,48.81,2.11565,-1,13,21.7593,-1.23265,40.4924,-0.529745,-1,13,0.0364977
83.6174,147.99,87.1285,79.4471,66.4999,36.3906,19.3547,75.6634,9.11031,22.3128,86.2581,0.906746,124.215,-1.25948,1,11,28.5163,1.13662,49.007,0.717066,-1,11,21.749,-1.36644,45.4158,2.25716,-1,11,0.0764216
92.1025,128.256,69.2563,196.72,125.443,110.715,68.0958,106.715,36.1148,35.6266,129.099,-0.443513,142.006,-0.734774,1,11,80.175,-1.00794,124.468,-0.0177756,-1,11,49.0511,-0.708641,61.8913,1.10264,1,13,0.0956749
91.1785,113.99,61.6121,134.915,79.0133,45.9342,39.7992,124.585,56.5228,18.792,107.097,1.22097,197.35,2.60829,1,13,48.6651,1.86721,161.198,-2.53604,-1,13,28.1126,1.777,85.4799,-0.571931,-1,13,0.0805444
