mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
92.2809,82.329,50.4781,75.7137,42.6672,5.72565,128.461,143.351,58.1305,86.2342,57.4187,-2.41044,322.365,-2.05275,1,11,25.3039,-0.471272,28.1665,-2.95754,-1,13,22.4792,-1.17965,40.0199,0.393255,-1,11,0.602581
193.925,82.6782,135.719,64.6759,124.117,49.6124,97.0847,143.423,114.378,87.291,111.558,-0.777243,146.985,-2.75539,-1,13,50.5821,0.732592,64.7736,0.098168,1,11,21.4886,-2.06292,85.9111,-1.73265,1,11,1.05877
100.872,79.4326,38.2916,8.30885,36.5764,72.3109,82.5847,87.2333,95.1276,92.887,54.3887,1.90019,185.92,-0.0629284,-1,13,46.2403,1.68411,128.855,3.11106,1,13,29.9298,2.46731,177.715,-2.51701,-1,11,0.955582
85.7053,110.775,184.343,86.7854,79.9571,51.7982,74.6691,96.5968,129.347,46.0387,56.442,1.08167,92.8082,1.70638,-1,11,56.1124,1.89421,190.718,3.087,-1,13,26.6821,-1.19069,47.9392,1.11206,1,13,1.01344
152.32,94.9167,57.5612,96.1783,98.906,59.4154,27.6648,109.241,54.4716,7.17195,113.996,0.165805,115.566,2.44689,-1,13,59.4374,0.749234,76.9152,-1.69858,1,11,22.4421,0.427554,24.5248,0.063144,1,11,0.671795
76.6933,64.2391,62.2922,44.2033,23.2493,46.2082,56.5008,61.0992,30.2655,69.7435,41.3939,-0.704002,52.0825,0.0535179,-1,13,40.9174,0.0680202,41.0121,-1.95431,1,11,25.7504,-1.08763,42.5429,2.66202,-1,13,0.592219
225.622,90.7655,105.075,129.658,205.147,61.925,90.5935,249.994,66.9711,108.923,172.472,-0.48741,193.368,-0.248991,1,13,82.8933,-0.903007,119.05,-2.58501,-1,13,32.793,-1.62793,86.7321,-0.156504,-1,11,1.15504
274.708,122.225,50.3882,103.631,185.163,110.142,87.665,261.797,11.1482,50.469,195.454,-0.937253,287.773,-1.24777,-1,13,93.2411,-0.543719,107.366,2.02046,1,11,26.4083,-0.920779,38.417,3.00124,1,13,1.51145
180.543,43.2735,75.2767,107.259,164.787,25.4046,53.9835,168.463,21.7652,66.3117,148.194,-0.779717,195.571,0.260456,-1,11,42.4571,-1.83944,136.965,-3.10861,1,13,20.368,-0.332449,21.5042,-0.397038,1,13,1.48741
95.4372,76.1236,110.983,36.5276,87.9982,3.64625,68.4517,84.0491,60.4434,63.9951,63.1893,0.833411,86.4342,-2.17459,1,13,27.9579,-0.216885,28.618,1.19696,-1,11,25.8738,2.48936,157.009,-1.83333,-1,13,0.695826
