mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
441.252,187.248,225.414,117.752,220.662,141.53,46.5072,121.574,165.272,15.3573,208.37,0.110692,209.648,0.543172,-1,13,168.327,-1.17714,299.053,3.08452,1,11,76.5562,-0.288085,79.7552,-1.04603,1,13,0.115471
110.221,30.3132,99.9101,44.3302,95.937,34.2857,65.5998,118.812,78.6684,89.1513,60.8378,-0.45881,67.3543,-2.51636,-1,11,51.3132,-1.1466,88.9047,1.42094,1,13,35.1503,0.182162,35.7351,-2.44858,1,11,1.24838
200.427,93.2144,61.4789,73.9212,111.631,44.5487,85.3835,174.916,91.8205,26.9238,110.334,-0.510851,125.047,0.367777,-1,13,52.4826,1.11978,88.9718,2.89504,1,13,21.7999,0.659865,26.7209,-1.24201,1,13,0.163697
49.1331,67.4838,45.8718,105.577,82.1199,87.7449,6.10383,5.33823,18.6717,21.8377,63.4804,0.3528,67.4723,2.39096,1,13,51.849,0.0728174,51.9865,1.55806,-1,11,38.4465,0.953864,57.304,1.07612,-1,13,0.157847
180.929,104.771,93.3064,162.476,200.181,39.7889,57.6393,204.026,60.116,72.0258,180.681,-1.16501,317.804,0.602696,-1,11,62.3664,-1.09084,103.3,-1.43462,1,13,25.3348,0.116665,25.5077,1.33876,-1,13,0
67.7667,77.98,36.3314,75.35,45.3033,42.6292,38.8531,83.9381,71.2182,36.6434,67.3355,1.2844,130.944,-2.00022,1,13,33.6661,1.45813,76.2638,2.71441,-1,13,22.2992,1.54026,54.4117,1.26821,-1,13,0.183339
119.017,128.152,77.2036,69.7516,39.5458,72.8784,69.3526,71.8543,124.785,82.829,73.778,2.1119,309.311,1.77951,-1,11,56.1676,1.4072,121.584,-0.258476,1,13,49.7711,1.27546,96.0495,-1.88666,-1,13,0.103606
636.96,218.106,217.634,552.565,352.162,196.225,109.155,15.5111,85.575,119.211,373.566,-0.0449008,373.942,-0.45385,-1,11,196.047,1.92061,683.382,0.0629826,-1,11,39.7632,0.178951,40.4017,1.73087,1,13,0.0960907
633.114,239.756,368.207,188.272,465.589,181.235,187.706,517.421,223.552,216.77,386.474,1.71116,1104.55,1.09999,-1,11,273.663,1.77983,834.332,-2.50934,-1,13,136.674,1.81523,430.885,0.0086371,1,11,0.119483
190,139.742,0.157576,38.0302,49.4842,78.298,77.5943,65.0298,93.8722,68.9635,70.8424,-2.08521,289.411,0.265168,1,11,50.8424,0.0178536,50.8506,2.86104,1,13,27.4557,0.020043,27.4612,2.86041,-1,11,0.0551329
599.435,216.858,24.3404,276.44,436.987,203.396,253.658,658.217,93.741,39.6197,457.9,2.10101,1899.54,0.622112,-1,11,182.593,1.55544,451.761,-2.43301,1,11,20.9201,1.18004,37.2564,-2.54473,-1,13,0.116
192.112,179.506,188.913,163.472,159.84,38.1891,209.751,39.7489,204.588,229.535,149.099,-1.02498,234.522,-2.81141,-1,13,102.543,-0.883602,145.246,1.70273,1,11,90.102,-0.822301,122.32,-1.06099,-1,13,0.105167
60.6157,89.2039,44.3161,85.7755,45.8706,43.4561,59.1721,44.036,75.6639,69.2237,63.0714,-1.73981,185.173,1.26019,1,11,37.3048,-1.11263,62.878,0.1255,-1,13,20.5742,-0.324184,21.6649,-1.3974,1,11,0.0956525
240.598,109.134,103.653,107.577,141.953,137.842,102.028,227.403,146.532,82.3857,137.985,0.447,152.002,2.97771,1,11,123.795,0.679901,153.528,-1.00429,-1,13,20.1678,-1.01169,31.3997,-1.86152,-1,11,0.112741
113.444,162.996,79.3148,80.8203,27.6303,65.17,35.3942,79.5544,83.762,39.9347,68.4279,2.3962,378.832,2.02599,-1,13,51.9324,1.27917,100.539,0.335674,1,13,42.509,0.447066,46.8283,-1.29333,-1,11,1.17151
223.509,83.2066,39.4316,100.482,125.156,100.804,74.943,157,138.198,84.6323,118.861,0.533528,136.184,3.06602,-1,13,81.7302,1.8619,269.356,0.911304,1,11,24.2062,1.36736,50.5881,1.66109,1,11,0.110992
74.5371,15.9506,57.264,4.47705,58.0482,13.1844,27.1138,58.9803,16.1404,51.1579,35.3161,2.00747,133.827,-2.55541,-1,13,31.2033,1.02542,49.0972,0.532895,1,11,24.2708,1.71589,69.6742,-3.01909,1,11,0.655617
