mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
177.652,34.39,90.5136,110.098,137.67,74.1891,7.6376,17.5785,51.5259,1.53666,116.348,-0.287562,121.192,-2.60386,-1,11,92.3606,-0.394298,99.6338,-0.551946,1,11,23.5938,-0.73227,30.2074,-3.08791,-1,13,1.19885
87.466,70.4864,75.7862,63.2011,28.7637,29.7878,74.2607,111.774,97.7615,5.86327,45.3695,-1.26303,86.631,-1.09004,-1,13,40.585,0.13955,40.981,0.402238,1,13,29.9744,-0.968316,45.1598,2.72295,-1,11,0.523505
88.8791,77.8721,73.433,83.0889,84.164,64.258,114.306,153.967,24.0611,33.4079,74.6605,0.287728,77.7725,-2.66173,1,13,39.535,1.04245,63.0333,2.0111,-1,11,25.2923,-0.928857,37.0105,2.28302,-1,11,0.655734
71.0604,44.6905,45.3187,5.09918,29.069,43.1535,82.351,12.8899,93.2598,65.8815,31.3306,-0.0388858,31.3544,-1.6106,1,13,27.28,-1.3322,55.2867,1.425,1,11,21.8062,0.126414,21.9807,0.424694,-1,11,0.993012
194.541,44.1088,148.284,55.814,62.9398,52.5923,65.2866,105.656,84.6706,72.6497,54.1721,-0.672661,66.8969,2.44034,1,11,33.5248,2.3365,175.027,0.606819,-1,13,20.8472,-1.1648,36.6626,1.13483,-1,13,0.849172
173.343,64.6187,86.1305,30.7033,44.6554,59.9374,62.6362,59.6936,93.0283,77.866,53.544,-0.11229,53.8819,0.712511,1,11,36.7478,2.49283,223.76,-3.01693,-1,13,24.2724,0.183182,24.6808,2.88067,-1,11,0.640001
43.0852,75.8722,98.6785,57.3773,19.097,13.7152,94.6591,109.748,102.501,11.5226,36.088,0.117463,36.3373,1.90146,-1,11,28.1421,1.08312,46.328,2.84154,1,13,21.5259,-1.57308,54.1257,-0.793146,1,13,0.674134
50.8761,108.372,115.614,106.236,49.3193,23.3114,65.5577,118.237,77.7204,63.814,64.2514,-0.696293,80.4663,1.1826,-1,13,51.6778,-0.336313,54.628,0.353754,1,11,28.3725,-2.27837,139.922,-2.77391,1,11,1.08992
113.563,79.8299,88.7201,134.21,59.433,38.9602,37.9384,14.4338,24.8138,52.9386,76.0956,0.809185,102.398,-3.05154,-1,11,59.2397,-0.711429,74.8744,-2.7914,1,13,22.9847,0.585157,27.0335,0.739207,1,13,0.672455
88.8464,94.8796,58.0284,61.5049,29.7162,60.4532,140.49,153.781,1.75993,101.979,61.8755,-0.552063,71.5464,-2.27788,-1,11,46.0998,-0.631136,55.5902,2.04414,-1,13,37.5156,-0.498841,42.281,0.508615,1,13,0.341988
42.8562,71.2456,57.8845,68.0726,55.2505,28.79,63.2925,93.1501,51.7201,71.1303,43.5659,0.997827,67.1146,2.80793,-1,11,33.6391,0.416207,36.5952,1.81633,1,13,20.1282,-0.872284,28.284,-2.34601,-1,13,1.45137
184.158,175.283,28.9966,87.2889,72.4035,71.8951,53.8047,150.107,51.8334,15.3134,105.671,0.20121,107.818,0.976753,1,11,43.5165,-1.59488,111.634,-3.10261,-1,13,33.9649,-1.66021,92.563,-2.33233,1,13,0.594712
91.6671,117.307,31.7715,147.284,123.701,32.2598,100.561,240.12,66.5446,4.39262,144.157,1.92855,506.341,2.66705,-1,13,24.6835,1.27227,47.5051,1.13871,1,11,20.4908,1.13618,35.2022,-0.420664,-1,13,0.481812
95.2573,122.732,45.9011,81.9086,38.1527,41.4831,48.117,96.4703,83.6285,33.9703,50.1273,-0.934246,73.6415,-0.773203,-1,13,37.5231,0.881196,53.0591,-0.0372587,1,11,20.4187,1.64604,54.9182,1.6015,1,13,0.663701
99.5217,83.2335,31.4448,34.1962,63.917,66.0259,50.2884,97.3009,57.9228,78.9852,67.3092,2.23637,318.579,0.630657,-1,13,36.8763,1.94022,130.983,-2.19661,1,11,36.2339,1.89205,122.9,-1.30886,-1,11,1.10017
105.245,128.755,92.8656,50.1621,31.0355,78.2085,100.373,56.1311,102.857,137.106,58.6939,1.88303,197.373,2.13814,-1,13,56.9519,1.62793,150.628,-1.9003,1,11,47.2627,0.489775,53.0457,-0.448536,-1,13,1.19211
91.0568,87.024,25.7467,65.5581,53.7583,56.8873,54.2554,118.957,68.6148,40.182,76.3588,0.553167,88.3424,1.3605,1,11,34.993,0.819012,47.4003,-2.80976,-1,13,25.044,0.247043,25.8121,-2.14959,1,11,1.44945
106.42,72.047,9.9538,131.591,126.468,61.22,33.6792,126.753,59.6685,45.8391,121.146,1.19707,218.818,-1.78205,1,11,38.7814,1.98428,143.71,-0.332451,-1,11,22.4446,1.64971,60.5734,-0.361506,-1,11,0.788696
125.269,84.4771,85.568,64.8245,68.7946,56.8349,74.7624,145.559,57.5873,56.4105,71.1778,-0.655207,87.0105,-0.988881,1,11,69.1932,-0.458869,76.6066,3.11239,-1,11,24.6051,0.516956,27.9667,0.853313,-1,11,0.686021
113.366,91.3137,96.9647,45.2417,71.638,44.5539,61.4498,122.31,44.3302,64.7757,74.4567,0.903918,107.003,-3.05274,-1,11,30.196,2.14718,131.013,-0.109097,-1,13,21.7479,-0.571829,25.4017,-1.20523,1,13,0.673289
