mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
92.4655,88.7946,43.9464,42.7818,46.4881,53.3037,19.8438,70.722,27.0124,4.6669,66.792,0.105091,67.1611,-2.1539,-1,11,34.8363,-0.0440429,34.8701,1.58628,1,11,31.2402,0.557955,36.2305,0.3196,-1,13,1.61797
186.42,91.4015,67.2602,31.2078,103.615,45.4273,14.8879,69.053,15.811,38.895,85.4681,-0.307958,89.5531,-0.691652,1,13,54.4825,1.35533,112.667,2.50442,1,13,26.5476,1.23307,49.4202,-1.61794,-1,13,-1.08575
88.7564,81.9227,58.7152,42.56,76.3576,13.3508,36.2238,89.0661,41.8651,36.9486,62.0683,0.59653,73.4431,-0.576578,-1,11,30.334,1.35971,62.9702,-3.05235,1,11,24.8114,2.21481,114.987,0.536015,-1,13,1.1057
90.7947,131.112,53.1299,46.5977,31.3059,54.299,30.1104,82.7852,31.5322,0.161286,56.9308,-1.90449,195.412,-0.249563,-1,11,35.876,-0.996714,55.2213,1.93625,1,11,25.6605,0.364026,27.3798,2.93106,-1,13,1.61945
91.0444,82.0149,53.6278,56.9615,67.9484,29.6742,28.0337,78.5635,4.13732,42.6786,72.1645,0.267276,74.7575,-1.21449,1,11,34.3415,0.543399,39.5378,1.04303,-1,11,20.0667,1.57231,50.4211,-3.13539,1,13,1.18278
131.044,89.7907,41.4582,108.862,120.775,43.6377,19.3025,86.5883,9.35742,3.29944,127.566,2.1816,572.348,-2.37564,1,11,23.156,0.826559,31.5268,0.191158,1,11,22.554,2.37939,122.818,-0.413441,1,11,1.018
90.9149,130.31,63.2384,101.129,66.4743,41.7424,41.4624,120.693,66.3091,0.0684427,88.6115,-0.491072,99.5124,-1.00577,-1,13,41.7522,0.134916,42.1329,-2.49109,1,13,22.6841,1.35356,46.837,1.94574,1,11,-1.38534
88.9489,111.818,76.4708,31.3574,46.3688,48.8729,44.6435,98.9715,33.2759,0.66133,61.6939,0.382442,66.2609,1.39278,-1,11,32.0694,0.154084,32.4509,-1.51718,1,11,21.8495,2.40539,122.062,-2.40658,-1,13,0.479334
86.5374,95.557,71.2776,98.9236,38.384,59.447,23.1901,79.5228,63.7309,10.0361,70.6262,-1.27061,135.733,2.34885,-1,11,56.8372,-1.77134,171.899,0.974541,1,11,32.2432,-1.17163,57.024,-0.798476,-1,13,1.20521
87.1611,93.2996,85.1467,111.541,35.6847,50.6006,45.0865,108.97,96.7823,1.21245,66.4293,-1.52572,159.959,-0.791329,1,13,64.5152,-2.32569,333.266,-1.89415,-1,13,32.2211,-1.86331,106.332,2.13024,1,13,1.21891
86.516,90.5242,107.284,110.131,72.3104,32.3717,55.2864,132.49,82.2993,40.4644,80.0821,0.330185,84.4873,-0.989873,1,11,30.6421,1.89631,104.358,-1.22137,-1,11,21.3646,-0.936421,31.4367,-3.06076,1,13,0.565148
116.68,94.8704,91.8293,19.2229,61.715,72.4088,10.3678,23.1039,44.0686,20.9648,61.4818,0.309082,64.4421,1.79856,-1,13,52.1863,0.877091,73.5799,-1.04487,-1,13,46.1463,-0.336804,48.7886,-2.53458,1,13,0.675812
93.3076,112.204,73.3589,42.7702,47.4316,54.4977,11.6706,54.0521,0.730748,4.64331,67.9404,0.0307544,67.9725,0.623091,1,11,33.2228,0.394293,35.839,-3.05053,-1,11,21.7033,-1.83474,69.7018,-2.79485,1,11,0
97.847,90.1893,33.136,72.4613,63.882,54.2159,14.5874,28.835,24.5882,29.2739,83.7352,-0.242074,86.2006,2.28584,1,11,28.7559,0.67487,35.5569,-1.85923,1,13,26.5124,-0.406958,28.7383,-1.46799,-1,11,0.18606
90.3095,75.2273,45.8477,30.9404,23.1456,65.562,13.0303,18.3742,47.2958,34.4425,49.3039,1.02963,77.8305,0.977957,-1,11,42.9717,0.504273,48.5521,-1.49318,1,11,26.1588,1.64277,70.1438,-2.15933,1,13,0.661296
79.6553,85.57,84.9999,132.873,64.825,44.516,64.4086,123.692,134.223,1.13178,76.2777,-1.31358,152.111,-0.59969,1,13,70.147,-1.99219,261.927,-1.46774,-1,13,25.7747,-2.04827,101.597,1.58976,1,11,0.00121136
91.8185,71.6676,22.7344,22.0655,39.7767,54.99,27.9779,79.2271,15.1486,0.79176,57.7644,-1.15902,101.105,2.22708,1,11,36.5966,-1.23899,68.4687,-0.778918,-1,11,20.0768,-1.89612,68.3629,-1.29028,1,13,0.903616
90.9688,71.5283,30.3176,68.3436,55.6113,41.3252,53.4235,117.172,27.2901,4.79193,69.5113,-1.83389,223.06,-1.47226,-1,11,23.3033,-0.341127,24.6724,0.317597,1,11,20.2815,-1.51334,48.2908,0.966041,-1,13,0.568732
148.324,91.4458,36.1792,33.833,68.7481,37.8638,18.0347,61.7498,22.8068,37.6662,56.5278,0.315566,59.3659,-1.70607,1,13,29.853,-2.10073,123.807,0.923325,1,11,21.5704,-1.71265,61.7346,-0.587504,-1,13,1.0003
87.8349,89.2923,10.0029,24.3148,29.4608,55.8394,20.0027,24.9023,42.2627,38.0091,51.9486,-1.52589,125.11,3.12842,1,13,29.72,-0.537145,34.1116,0.238274,-1,11,26.2589,-0.209707,26.8386,0.379822,-1,13,1.10378
96.2016,74.3436,70.4078,20.0741,32.7873,67.5359,11.1918,10.1398,44.8463,31.9101,47.3088,0.718787,60.0653,2.18701,1,11,44.9265,-0.00124745,44.9265,-0.518796,-1,11,23.0683,1.88142,77.4544,-0.273185,-1,13,1.10007
89.5753,111.245,84.9591,72.7219,66.6388,79.3861,35.2638,83.9937,11.1253,8.02527,67.3958,-0.652556,82.2618,3.13899,-1,11,46.7743,-0.356996,49.7867,-1.34272,1,11,32.6255,-2.24049,155.042,-1.30508,-1,11,1.10472
99.5642,72.8639,38.4188,33.1495,47.3601,47.5771,12.0712,45.7235,27.8526,5.26868,60.6516,1.53116,146.772,-2.64948,1,13,33.0723,0.52085,37.6608,0.905712,-1,13,25.072,1.16732,44.1843,-0.332654,1,13,0.679014
86.4961,87.4696,73.889,35.5008,43.5635,42.9599,35.1374,80.4265,14.0973,42.2715,58.1494,-1.04606,92.973,-2.01445,-1,11,29.2415,-1.83172,93.6422,1.63223,-1,13,23.1249,0.32375,24.3474,0.405131,1,11,1.16413
93.8734,76.5057,52.941,59.8234,29.3432,21.7208,37.3753,59.4229,74.3715,14.539,39.0475,2.05309,154.633,-2.86397,1,13,37.0043,0.194172,37.7043,-1.53242,-1,13,20.1732,0.277836,20.9571,1.10122,1,13,0.72361
92.3904,84.0128,50.0026,85.0589,64.1173,40.7015,46.1912,122.102,63.1782,5.74359,83.8366,-1.122,142.381,-0.215509,-1,11,35.7507,-1.80872,112.016,1.53503,1,11,20.2591,-0.682593,25.165,3.12788,-1,11,1.51958
89.0558,89.0585,31.2652,57.6927,56.3753,67.062,60.7442,114.423,1.63441,3.4806,69.9042,1.12606,119.109,2.24801,-1,11,33.7404,0.661986,41.4075,-1.85587,1,13,33.3358,1.56256,83.0164,-1.8146,1,11,1.15343
115.034,87.3707,136.538,19.0861,21.7039,63.9428,19.3421,59.0174,0.187086,16.2152,46.9299,-1.03939,74.6456,-1.07404,1,11,39.9254,0.576424,46.744,1.65446,1,11,28.202,-2.31453,144.098,2.37022,-1,11,1.04199
96.7641,90.7114,8.3415,90.6312,91.6168,48.5411,33.5111,96.8141,15.5088,16.0747,88.9694,1.13955,153.264,1.79565,1,11,28.4699,-0.0173108,28.4743,-2.81548,1,13,20.158,-0.342259,21.3502,-2.93674,-1,11,1.81062
190.479,91.6339,69.3034,127.888,166.72,49.9404,25.9243,131.156,22.0919,35.8902,166.867,-0.220109,170.926,0.226499,1,13,60.263,0.101563,60.574,-2.19516,1,11,23.0489,-0.399517,24.9132,1.87281,-1,13,0.976914
92.1828,76.172,101.526,81.5747,23.6027,39.4726,38.6472,82.7695,74.0573,14.7986,44.566,2.42232,253.151,2.28777,1,11,40.1007,0.580377,47.0462,1.74482,-1,11,35.1773,2.41037,197.483,-0.299839,-1,13,1.00672
92.8329,59.5399,79.9218,44.768,67.0368,25.4937,19.4616,5.54518,55.6723,32.0839,54.5773,-2.05412,216.35,3.03379,-1,13,45.7824,-1.58916,116.831,0.80133,1,13,34.9885,-2.14801,151.929,-1.75488,-1,13,-1.08192
295.892,91.5306,173.514,58.3049,37.9337,59.6143,20.4075,60.1709,49.4624,31.3976,68.1878,1.40454,147.257,1.92271,1,13,36.1247,-2.13574,155.001,-0.193349,-1,11,30.5066,1.21348,55.8626,-1.12304,-1,13,0.366553
88.4754,28.2687,68.2744,41.5092,79.7219,15.7782,55.1722,85.2642,28.651,57.065,58.7114,-0.132161,59.2249,2.86036,1,13,31.1966,0.735451,40.0209,-1.02443,-1,13,21.5306,-0.868006,30.1638,2.60312,-1,11,2.13391
43.8722,79.6537,37.5316,73.7424,54.2971,67.4926,18.5135,11.3804,28.2604,43.807,40.5947,-0.767783,53.1594,0.547428,-1,13,37.9841,-1.61957,99.6873,1.25319,-1,11,36.5661,-2.15393,159.696,2.13063,1,13,-1.1417
87.5097,57.6244,37.9406,44.8858,67.4565,27.0502,15.6015,58.1099,24.5054,9.96431,66.5778,1.02131,104.426,-2.70411,1,11,25.3134,0.191481,25.7788,0.871126,-1,11,20.4923,0.564506,23.8453,-1.02235,-1,13,0.862267
131.088,86.4474,24.832,8.61284,47.2195,87.218,18.4693,71.2915,9.0827,7.49624,69.595,2.39989,386.693,-1.3383,-1,11,61.7751,2.39722,342.342,1.85835,1,11,28.8992,2.42893,165.229,1.26272,-1,11,0.906481
94.8282,116.306,62.6625,72.7972,90.9808,9.0243,51.5574,20.0059,56.3301,44.5408,76.0559,1.98269,281.405,-2.5616,-1,11,31.0515,0.938127,45.7475,-0.678946,1,11,24.4374,-0.11848,24.6094,2.68598,1,13,0.776282
93.0205,61.195,53.3751,44.1372,78.9257,25.4035,20.0053,22.7474,38.7018,14.5798,58.9289,-2.19481,267.822,-1.62404,-1,13,35.5568,-1.32851,71.83,0.674901,1,13,20.0337,-0.592264,23.6515,-1.69419,-1,13,1.0874
227.419,174.262,90.1483,67.2564,123.573,121.693,30.5069,112.527,56.4103,64.1395,151.456,-1.77597,460.073,-1.52844,-1,11,84.2117,-2.01026,319.973,1.62441,-1,13,47.5579,-0.890165,67.6778,0.802913,1,13,1.51408
91.8422,145.472,98.7143,162.328,110.366,40.3669,16.6871,85.1176,30.6007,13.5941,135.549,0.425155,147.985,0.73381,-1,13,40.746,-0.372592,43.6073,-0.228251,1,13,26.315,1.74281,77.477,-2.14305,-1,11,0
92.3594,62.0458,51.4446,23.1052,8.92298,49.4229,30.6574,51.1217,11.5222,39.3229,30.7335,0.778456,40.5255,-2.20965,1,11,29.4101,-1.28835,57.3867,0.144499,-1,11,28.191,0.0671183,28.2545,1.22355,1,11,0.57404
86.801,248.301,236.048,20.7578,64.4637,38.8809,6.24962,25.361,18.0205,5.09441,52.3068,1.60733,135.734,0.0557032,-1,13,36.303,1.85128,118.439,-2.78134,1,13,20.9124,-2.43998,120.873,-1.04947,1,11,1.01597
90.9112,61.2791,59.3609,33.4807,33.7834,47.1953,47.1708,88.7007,48.5335,19.9143,42.9205,0.954082,63.9827,0.495354,-1,11,42.6959,1.96908,155.918,2.83341,1,11,26.8668,1.10455,44.9917,-1.7402,-1,13,0.552414
90.4044,82.0711,44.5465,38.1358,27.0656,58.4524,14.4888,54.1172,28.5728,9.57835,56.0423,-0.993476,86.05,2.90342,1,13,35.0762,-0.194033,35.7387,-0.973082,-1,13,29.9252,-1.20839,54.5652,-0.0645175,-1,13,0.561467
92.5029,221.406,151.566,149.077,71.3443,44.9779,39.2804,126.127,96.4582,3.36893,104.061,1.19259,187.26,-1.9509,-1,13,68.3289,0.808377,91.8971,-0.872809,1,13,37.6094,-1.16858,66.3475,1.60879,1,11,0.681913
112.635,88.9732,36.552,48.9982,65.3778,53.3983,29.7715,74.024,56.3314,18.9363,81.2659,-0.969876,122.579,2.21153,1,11,40.0688,-1.30329,79.1966,-0.460921,-1,11,22.8386,-1.7996,70.9436,-1.62486,-1,11,1.14519
77.901,88.7419,58.9565,93.2571,68.6041,19.0084,45.5692,75.4398,4.86261,63.0361,86.3818,-2.01964,331.2,0.0303654,-1,11,25.2552,-1.0328,39.9655,1.46385,1,11,24.2264,-2.42436,137.891,-2.46528,1,11,-1.25402
176.93,88.5011,142.799,62.9541,79.0763,51.5913,19.2147,58.4309,20.7396,7.19608,84.9587,0.155687,85.9904,-0.204966,-1,13,31.5797,2.45654,185.532,2.28058,-1,13,21.7059,-0.992089,33.2934,1.76577,1,13,1.21012
90.7228,66.471,29.922,24.1795,32.3234,55.7596,54.2206,105.27,24.5338,13.4538,51.1517,-1.46745,116.848,1.19577,1,13,39.1085,-0.897214,55.9344,-2.419,-1,13,22.662,-1.3548,46.8422,-1.49351,1,11,0.885111
86.5476,82.2661,138.455,59.4363,78.1065,29.9161,20.8566,14.9645,29.7274,13.7393,56.3202,0.224621,57.747,-0.664427,-1,11,29.5132,-1.14807,51.1959,1.06049,1,11,22.1383,2.20502,101.623,-0.87508,-1,13,1.20057
88.866,56.8836,87.7529,97.3058,73.0288,28.7,6.65033,30.0794,31.7454,1.45263,66.9287,-1.7894,205.904,1.43193,-1,11,41.615,-0.471062,46.3182,0.485667,1,11,23.2669,-2.31118,118.492,2.90225,-1,13,1.16559
90.9376,179.715,74.9228,121.772,75.0379,36.1793,4.43393,35.2422,26.728,10.8595,99.8262,2.42839,570.446,1.49245,-1,11,40.2795,1.53014,97.3827,2.64849,1,11,24.8672,0.0374513,24.8849,-1.58006,1,13,-1.11347
314.028,88.8317,210.461,54.2124,164.265,103.684,17.2763,91.6647,50.8354,35.0609,138.281,1.2829,268.564,-2.33404,-1,11,135.046,2.41966,765.106,0.408908,1,11,40.8268,0.593107,48.2208,2.95906,1,11,-0
89.1897,75.6086,51.8684,77.0633,64.8099,32.7206,24.2668,79.7871,13.9021,31.6925,78.2982,-0.810965,105.488,-1.8541,-1,11,36.6457,-0.328325,38.6386,-0.0125646,1,11,20.5186,-1.11758,34.7229,2.03736,1,11,1.36864
92.3343,181.951,87.8843,137.471,96.593,36.7939,29.0044,117.693,58.45,4.36577,128.77,1.24261,241.653,2.39889,1,11,36.7039,1.14786,63.6586,-2.41625,-1,11,36.3136,-0.376598,38.9194,-0.330832,1,13,0.874309
76.3051,91.4119,84.5721,14.0865,19.6885,59.2496,14.2842,43.9955,11.8851,26.2463,41.1594,1.82035,130.393,-2.99896,1,13,33.1666,2.41467,186.984,0.457881,1,11,31.0518,0.307168,32.5284,-0.334489,-1,13,0.794828
93.2696,88.1295,50.7338,50.7839,58.9677,45.0483,29.8202,92.735,25.1904,22.3861,72.5255,-1.05382,116.664,-0.451674,-1,13,33.2919,-0.871093,46.7422,-2.92467,1,13,30.6775,-1.56456,76.5367,1.77788,1,13,1.16887
97.8916,78.8928,28.7643,78.4008,93.0598,33.1238,33.0031,102.449,32.8176,4.40055,100.257,1.71336,287.127,-0.583419,1,13,23.3815,1.28205,45.3775,2.8774,-1,13,20.476,1.32861,41.3682,1.44408,1,13,1.26732
340.569,81.3289,89.4424,69.3724,120.802,21.6037,32.3742,114.006,7.93753,49.595,101.744,-2.34489,535.581,2.08075,-1,13,32.3754,1.15711,56.5779,-1.07354,1,13,24.3499,-0.987778,37.227,1.33754,1,13,-0.391656
88.7379,112.774,49.7989,150.915,116.59,47.5387,10.0592,73.6835,31.697,7.47993,134.934,1.20189,244.704,-1.12305,-1,11,38.251,0.847056,52.814,-2.38832,1,11,21.5451,1.9749,79.1214,2.52725,1,13,0.658024
82.4233,64.0411,75.9101,104.39,66.6522,29.3773,21.3803,75.3066,58.3624,29.4336,66.334,-0.642541,80.5049,2.38979,1,11,44.7229,-1.90154,153.076,1.67912,-1,11,25.9338,-0.775423,34.1291,-2.13837,1,11,1.09512
91.5544,277.125,169.02,172.875,148.649,18.8399,2.99472,20.4808,1.99927,17.1544,151.696,0.918934,220.38,0.101757,-1,13,43.1792,1.12955,73.7815,1.28015,1,13,25.401,-2.05018,100.309,-1.67289,1,11,0
91.8191,40.5237,86.3166,159.48,126.954,99.271,40.32,62.4339,40.6263,22.0353,95.1972,0.432737,104.251,-2.38761,1,13,65.4252,-0.651327,79.8005,-2.63054,-1,13,34.352,0.972625,51.9225,-2.84267,1,11,0.858342
91.0174,85.9931,20.5203,71.0359,74.0392,39.7116,51.348,137.163,10.4358,19.7919,91.6489,-2.18154,411.176,2.49242,-1,11,22.4475,-1.79441,69.3873,-1.00468,-1,13,21.7578,-2.09328,89.5848,-0.0949278,1,11,1.08471
187.98,115.442,18.1001,34.8807,85.5597,104.688,15.934,70.4949,38.4679,18.0676,112.185,1.65542,304.373,-0.221355,-1,11,77.3171,1.92666,271.08,2.91003,1,11,28.1725,2.19621,128.214,2.63109,-1,11,0.674695
